Date,Open,High,Low,Close,Volume,Adj Close
1995-05-12,268.94,269.87,268.80,269.85,3610000,269.85
1995-05-11,267.77,268.97,267.70,268.94,3399000,268.94
1995-05-10,266.54,267.80,266.54,267.77,3819900,267.77
1995-05-09,267.03,267.76,266.56,266.56,3654200,266.56
1995-05-08,265.61,267.01,265.27,267.01,2918100,267.01
1995-05-05,265.71,266.12,264.59,265.62,3423800,265.62
1995-05-04,266.87,267.48,265.53,265.66,4349900,265.66
1995-05-03,265.59,266.84,265.58,266.84,3928900,266.84
1995-05-02,265.94,265.97,265.37,265.90,3025600,265.90
1995-05-01,266.20,266.27,265.37,265.94,2968300,265.94
1995-04-28,265.70,266.18,264.55,266.17,3204400,266.17
1995-04-27,264.90,265.70,264.90,265.70,3523100,265.70
1995-04-26,263.97,264.89,263.59,264.89,3526700,264.89
1995-04-25,263.71,264.02,263.59,263.97,3517900,263.97
1995-04-24,262.51,263.71,262.29,263.70,3262800,263.70
1995-04-21,261.26,262.51,261.26,262.51,4032500,262.51
1995-04-20,260.59,261.35,260.01,261.25,3684500,261.25
1995-04-19,262.80,262.80,260.15,260.60,3780500,260.60
1995-04-18,263.96,264.23,262.51,262.80,3452400,262.80
1995-04-17,263.98,264.82,263.22,263.96,3339300,263.96
1995-04-13,262.93,263.99,262.93,263.98,3015700,263.98
1995-04-12,262.53,262.99,262.14,262.96,3278800,262.96
1995-04-11,261.59,262.53,261.56,262.53,3106600,262.53
1995-04-10,260.02,261.61,260.02,261.61,2609800,261.61
1995-04-07,260.80,260.98,259.72,260.02,3147600,260.02
1995-04-06,261.21,261.55,260.97,261.23,3204700,261.23
1995-04-05,260.72,261.21,260.45,261.21,3151700,261.21
1995-04-04,260.82,261.10,260.57,260.75,3305800,260.75
1995-04-03,260.60,260.85,259.62,260.81,2964300,260.81
1995-03-31,260.28,260.79,258.22,260.77,3530900,260.77
1995-03-30,259.90,260.32,259.41,260.28,3629600,260.28
1995-03-29,260.27,261.55,259.52,259.90,3859500,259.90
1995-03-28,259.85,260.28,259.32,260.27,3203600,260.27
1995-03-27,258.85,259.86,258.81,259.85,2963000,259.85
1995-03-24,257.53,258.85,257.53,258.85,3695400,258.85
1995-03-23,256.79,257.58,256.79,257.53,3214500,257.53
1995-03-22,257.15,257.27,256.60,256.79,3131200,256.79
1995-03-21,257.83,258.35,256.93,257.15,3671100,257.15
1995-03-20,257.32,257.87,257.28,257.83,3017400,257.83
1995-03-17,258.18,258.21,257.17,257.32,4173800,257.32
1995-03-16,257.39,258.20,257.35,258.18,3366700,258.18
1995-03-15,257.26,257.39,256.55,257.39,3371500,257.39
1995-03-14,256.18,257.36,256.18,257.26,3461800,257.26
1995-03-13,256.01,256.36,255.73,256.18,2752800,256.18
1995-03-10,254.79,256.20,254.79,256.01,3830100,256.01
1995-03-09,254.87,255.17,254.38,254.79,3201200,254.79
1995-03-08,254.13,254.87,253.99,254.87,3497900,254.87
1995-03-07,255.81,255.91,253.69,254.13,3555500,254.13
1995-03-06,256.89,256.89,255.17,255.81,2988700,255.81
1995-03-03,256.16,256.90,255.87,256.90,3308400,256.90
1995-03-02,256.05,256.25,255.42,256.16,3300300,256.16
1995-03-01,256.57,256.60,255.84,256.05,3626000,256.05
1995-02-28,253.86,256.57,253.85,256.57,3172200,256.57
1995-02-27,255.47,255.47,253.56,253.86,2857900,253.86
1995-02-24,254.95,255.47,254.34,255.47,3029300,255.47
1995-02-23,253.94,255.42,253.94,254.95,3941000,254.95
1995-02-22,253.86,254.39,253.72,253.94,3394600,253.94
1995-02-21,254.71,254.87,253.78,253.86,3080900,253.86
1995-02-17,255.93,255.94,254.13,254.71,3546200,254.71
1995-02-16,257.47,257.50,255.79,255.93,3609900,255.93
1995-02-15,255.24,257.47,255.23,257.47,3780400,257.47
1995-02-14,255.53,255.87,254.83,255.24,3012100,255.24
1995-02-13,255.34,255.67,255.21,255.53,2551900,255.53
1995-02-10,254.28,255.42,254.28,255.42,2956000,255.42
1995-02-09,253.79,254.54,253.79,254.28,3255700,254.28
1995-02-08,252.97,253.83,252.96,253.79,3184300,253.79
1995-02-07,252.44,253.12,252.41,252.97,3151900,252.97
1995-02-06,250.78,252.52,250.78,252.44,3256600,252.44
1995-02-03,248.62,251.20,248.62,250.78,4410000,250.78
1995-02-02,247.50,248.62,247.50,248.62,3221200,248.62
1995-02-01,246.85,248.27,246.85,247.50,3953200,247.50
1995-01-31,246.56,247.18,246.38,246.85,4095600,246.85
1995-01-30,248.47,248.65,246.56,246.56,3185600,246.56
1995-01-27,248.08,248.78,247.89,248.47,3395100,248.47
1995-01-26,248.80,249.02,247.93,248.08,3119900,248.08
1995-01-25,248.94,249.09,247.98,248.80,3426100,248.80
1995-01-24,248.07,248.96,248.07,248.94,3154300,248.94
1995-01-23,249.64,249.64,247.08,248.07,3258300,248.07
1995-01-20,251.01,251.02,248.89,249.64,3781900,249.64
1995-01-19,252.31,252.37,250.88,251.01,2972200,251.01
1995-01-18,252.92,253.13,251.81,252.31,3446600,252.31
1995-01-17,251.72,252.92,251.66,252.92,3334100,252.92
1995-01-16,249.95,251.74,249.95,251.72,3158100,251.72
1995-01-13,248.27,250.00,248.27,249.95,3367100,249.95
1995-01-12,248.16,248.31,247.64,248.27,3130400,248.27
1995-01-11,248.98,249.40,247.35,248.16,3463100,248.16
1995-01-10,248.38,249.60,248.37,248.98,3524500,248.98
1995-01-09,248.08,248.70,248.05,248.37,2787900,248.37
1995-01-06,247.46,248.49,247.38,248.08,3080800,248.08
1995-01-05,247.65,247.85,247.41,247.46,3090500,247.46
1995-01-04,247.24,247.83,246.61,247.65,3195100,247.65
1995-01-03,250.36,250.36,247.03,247.24,2624500,247.24
1994-12-30,246.89,250.36,246.61,250.36,2562600,250.36
1994-12-29,245.27,246.90,245.15,246.89,2506500,246.89
1994-12-28,245.93,246.01,244.84,245.27,2462600,245.27
1994-12-27,244.73,245.93,244.73,245.93,2111800,245.93
1994-12-23,243.61,244.80,243.58,244.73,1965400,244.73
1994-12-22,243.31,243.69,243.25,243.61,3403300,243.61
1994-12-21,240.61,243.33,240.52,243.31,3791300,243.31
1994-12-20,240.44,240.74,239.93,240.61,3265300,240.61
1994-12-19,241.00,241.00,240.06,240.44,2720200,240.44
1994-12-16,241.20,241.88,240.83,241.00,4818600,241.00
1994-12-15,237.88,241.20,237.88,241.20,3327900,241.20
1994-12-14,235.84,237.88,235.75,237.88,3550000,237.88
1994-12-13,235.49,235.85,235.04,235.84,3070000,235.84
1994-12-12,235.16,235.49,234.37,235.49,2857400,235.49
1994-12-09,236.09,236.12,233.89,235.16,3364400,235.16
1994-12-08,240.17,240.24,235.78,236.09,3622900,236.09
1994-12-07,242.00,242.00,240.02,240.17,2834900,240.17
1994-12-06,243.14,243.14,241.62,242.21,2989300,242.21
1994-12-05,242.81,243.32,242.71,242.93,2584900,242.93
1994-12-02,242.03,242.81,241.83,242.81,2847500,242.81
1994-12-01,244.25,244.25,241.85,242.03,2883100,242.03
1994-11-30,243.69,244.28,243.65,244.25,2986500,244.25
1994-11-29,242.69,243.70,242.51,243.69,2866200,243.69
1994-11-28,242.03,242.69,242.01,242.69,2654800,242.69
1994-11-25,240.61,242.03,240.61,242.03,1182900,242.03
1994-11-23,242.26,242.26,238.90,240.61,4307600,240.61
1994-11-22,246.76,246.76,242.25,242.26,3872700,242.26
1994-11-21,248.67,248.97,246.76,246.79,2930400,246.79
1994-11-18,249.58,249.60,248.15,248.58,3627200,248.58
1994-11-17,250.52,250.76,248.85,249.58,3232100,249.58
1994-11-16,250.86,250.95,250.31,250.52,2969800,250.52
1994-11-15,250.17,250.96,250.11,250.86,3399100,250.86
1994-11-14,249.58,250.39,249.57,250.39,2603800,250.39
1994-11-11,250.58,250.58,249.20,249.38,2186100,249.38
1994-11-10,251.69,251.81,250.56,250.59,2809100,250.59
1994-11-09,252.13,253.50,251.53,251.69,3378900,251.69
1994-11-08,251.84,252.36,251.79,252.12,2908600,252.12
1994-11-07,252.75,252.75,251.72,251.84,2562000,251.84
1994-11-04,254.15,254.29,252.74,252.75,2822700,252.75
1994-11-03,253.75,254.26,253.74,254.15,2851700,254.15
1994-11-02,253.49,254.27,253.07,253.75,3332400,253.75
1994-11-01,255.02,255.04,253.31,253.48,3149500,253.48
1994-10-31,255.00,255.18,254.48,255.02,3028200,255.02
1994-10-28,252.26,255.00,252.21,255.00,3815800,255.00
1994-10-27,250.82,252.27,250.81,252.26,3277900,252.26
1994-10-26,250.57,251.06,250.44,250.82,3225700,250.82
1994-10-25,251.60,251.60,249.89,250.57,3261100,250.57
1994-10-24,252.86,253.16,251.58,251.60,2876400,251.60
1994-10-21,253.61,253.66,252.03,252.86,3153100,252.86
1994-10-20,254.80,255.00,253.24,253.61,3314600,253.61
1994-10-19,254.02,254.99,253.72,254.80,3170300,254.80
1994-10-18,254.97,254.99,253.78,254.02,2597300,254.02
1994-10-17,254.87,254.97,254.37,254.97,2384900,254.97
1994-10-14,255.12,255.32,254.30,254.87,2527300,254.87
1994-10-13,254.91,256.44,254.91,255.12,3379100,255.12
1994-10-12,254.43,254.99,254.30,254.91,2695500,254.91
1994-10-11,252.48,254.59,252.48,254.43,3555400,254.43
1994-10-10,250.71,252.52,250.71,252.48,2132100,252.48
1994-10-07,249.53,250.83,249.53,250.71,2855800,250.71
1994-10-06,249.37,250.01,249.37,249.53,2714300,249.53
1994-10-05,251.35,251.35,247.97,249.37,3596700,249.37
1994-10-04,254.78,254.81,251.31,251.35,3256200,251.35
1994-10-03,256.12,256.12,254.67,254.78,2691300,254.78
1994-09-30,254.18,256.12,254.02,256.12,2919000,256.12
1994-09-29,254.40,254.54,253.51,254.18,3022800,254.18
1994-09-28,253.08,254.86,253.02,254.40,3300200,254.40
1994-09-27,253.22,253.32,252.71,253.08,2903500,253.08
1994-09-26,253.65,253.67,252.32,253.22,2725300,253.22
1994-09-23,254.38,254.68,253.45,253.65,3000600,253.65
1994-09-22,254.42,254.84,254.22,254.38,3052100,254.38
1994-09-21,256.49,256.60,253.83,254.42,3552200,254.42
1994-09-20,259.03,259.03,256.48,256.50,3260500,256.50
1994-09-19,259.79,259.79,258.94,259.03,2771100,259.03
1994-09-16,259.78,260.29,258.64,259.79,4107500,259.79
1994-09-15,257.55,259.78,257.52,259.78,2819200,259.78
1994-09-14,256.96,257.56,256.80,257.55,2985300,257.55
1994-09-13,255.87,256.98,255.87,256.96,2933700,256.96
1994-09-12,256.76,256.76,255.72,255.87,2446800,255.87
1994-09-09,258.15,258.15,256.10,256.76,2933600,256.76
1994-09-08,256.81,258.21,256.80,258.15,2950100,258.15
1994-09-07,255.80,256.82,255.80,256.81,2903300,256.81
1994-09-06,256.19,256.20,255.56,255.80,1998600,255.80
1994-09-02,256.06,256.31,255.88,256.19,2161500,256.19
1994-09-01,257.32,257.34,255.32,256.06,2828300,256.06
1994-08-31,256.14,257.32,256.06,257.32,3546500,257.32
1994-08-30,255.16,256.16,255.12,256.14,2945200,256.14
1994-08-29,254.59,255.39,254.58,255.16,2660800,255.16
1994-08-26,253.16,254.67,253.16,254.59,3051200,254.59
1994-08-25,252.66,253.50,252.66,253.16,2842300,253.16
1994-08-24,251.49,252.71,251.48,252.66,3105100,252.66
1994-08-23,249.74,251.76,249.73,251.49,3074400,251.49
1994-08-22,249.69,249.81,249.27,249.74,2358700,249.74
1994-08-19,249.21,249.69,248.94,249.69,2796500,249.69
1994-08-18,249.31,249.61,248.86,249.21,2936700,249.21
1994-08-17,248.18,249.31,248.17,249.31,3092500,249.31
1994-08-16,247.82,248.20,247.24,248.17,3044700,248.17
1994-08-15,247.11,247.83,246.99,247.82,2232100,247.82
1994-08-12,246.29,247.11,246.28,247.11,2492800,247.11
1994-08-11,246.44,246.92,245.63,246.29,2756900,246.29
1994-08-10,244.95,246.44,244.94,246.44,2795000,246.44
1994-08-09,244.61,244.95,244.37,244.95,2591400,244.95
1994-08-08,244.19,244.74,244.13,244.61,2176800,244.61
1994-08-05,244.81,244.81,243.67,244.19,2302700,244.19
1994-08-04,245.76,245.76,244.79,244.81,2891500,244.81
1994-08-03,245.66,245.77,245.34,245.76,2823800,245.76
1994-08-02,245.06,245.67,245.06,245.66,2956000,245.66
1994-08-01,241.78,245.07,241.78,245.06,2581800,245.06
1994-07-29,241.75,244.07,241.74,244.06,2695600,244.06
1994-07-28,242.03,242.32,241.61,241.75,2459900,241.75
1994-07-27,242.97,243.05,241.91,242.03,2516800,242.03
1994-07-26,243.35,243.37,242.85,242.97,2326700,242.97
1994-07-25,243.33,243.43,243.07,243.35,2134700,243.35
1994-07-22,243.91,243.99,243.16,243.33,2616000,243.33
1994-07-21,243.65,243.91,243.13,243.91,2908000,243.91
1994-07-20,245.26,245.35,243.29,243.65,2680400,243.65
1994-07-19,245.59,245.95,245.21,245.26,2515400,245.26
1994-07-18,245.62,245.64,245.17,245.59,2274600,245.59
1994-07-15,244.73,245.77,244.72,245.62,2758600,245.62
1994-07-14,243.62,245.98,243.62,245.76,3223300,245.76
1994-07-13,242.13,243.74,242.13,243.62,2658400,243.62
1994-07-12,241.66,242.13,241.00,242.13,2522500,242.13
1994-07-11,241.92,242.29,240.96,241.66,2229700,241.66
1994-07-08,241.72,242.03,241.03,241.92,2365200,241.92
1994-07-07,240.68,241.74,240.68,241.72,2597400,241.72
1994-07-06,240.73,240.73,239.91,240.68,2362300,240.68
1994-07-05,241.12,241.13,240.52,240.73,1954100,240.73
1994-07-01,240.30,241.12,239.97,241.12,1990300,241.12
1994-06-30,240.18,240.99,239.90,240.29,2934100,240.29
1994-06-29,238.96,241.23,238.96,240.18,2644300,240.18
1994-06-28,240.29,240.89,238.83,238.96,2677400,238.96
1994-06-27,239.39,240.30,238.22,240.29,2501100,240.29
1994-06-24,242.49,242.49,239.31,239.39,2612600,239.39
1994-06-23,245.28,245.41,242.48,242.50,2564800,242.50
1994-06-22,244.11,245.38,244.11,245.28,2511100,245.28
1994-06-21,247.08,247.08,243.58,244.11,2987300,244.11
1994-06-20,250.39,250.39,246.88,247.08,2295200,247.08
1994-06-17,251.73,253.39,250.39,250.39,3734000,250.39
1994-06-16,251.26,251.73,250.73,251.73,2548800,251.73
1994-06-15,251.13,251.83,250.80,251.26,2697400,251.26
1994-06-14,250.35,251.14,250.35,251.13,2885500,251.13
1994-06-13,250.58,250.65,250.25,250.35,2428100,250.35
1994-06-10,249.24,250.59,249.24,250.58,2224800,250.58
1994-06-09,249.92,250.00,248.94,249.24,2528700,249.24
1994-06-08,251.67,251.71,249.78,249.92,2560000,249.92
1994-06-07,252.74,252.76,251.53,251.67,2346800,251.67
1994-06-06,252.10,252.93,252.10,252.74,2590800,252.74
1994-06-03,251.99,252.37,251.35,252.10,2714900,252.10
1994-06-02,250.08,251.99,250.07,251.99,2711500,251.99
1994-06-01,249.28,250.09,248.54,250.08,2799100,250.08
1994-05-31,249.46,249.48,248.94,249.28,2167000,249.28
1994-05-27,248.94,249.47,248.42,249.46,1864300,249.46
1994-05-26,248.23,248.95,248.23,248.94,2557400,248.94
1994-05-25,248.36,248.37,247.58,248.24,2544100,248.24
1994-05-24,247.78,248.70,247.78,248.36,2800400,248.36
1994-05-23,248.28,248.38,247.08,247.78,2493900,247.78
1994-05-20,248.65,248.76,247.90,248.28,2951800,248.28
1994-05-19,246.79,248.65,246.79,248.65,3036800,248.65
1994-05-18,243.95,246.83,243.95,246.79,3392800,246.79
1994-05-17,244.16,244.17,242.39,243.95,3112800,243.95
1994-05-16,245.60,245.61,244.11,244.16,2346800,244.16
1994-05-13,246.29,246.65,245.32,245.60,2520700,245.60
1994-05-12,245.61,246.92,245.61,246.29,2727700,246.29
1994-05-11,248.54,248.67,245.45,245.61,2774000,245.61
1994-05-10,248.30,249.78,248.30,248.54,2976600,248.54
1994-05-09,251.65,251.65,248.18,248.30,2508700,248.30
1994-05-06,254.10,254.10,250.98,251.65,2919100,251.65
1994-05-05,254.46,254.71,253.98,254.10,2556900,254.10
1994-05-04,254.50,255.00,253.95,254.46,2679400,254.46
1994-05-03,254.04,254.67,253.81,254.50,2882700,254.50
1994-05-02,252.55,254.07,251.95,254.04,2961300,254.04
1994-04-29,251.31,252.55,250.77,252.55,2939700,252.55
1994-04-28,250.95,251.46,250.68,251.31,3252000,251.31
1994-04-26,249.32,251.01,249.32,250.95,2881100,250.95
1994-04-25,246.55,249.34,246.55,249.32,2622200,249.32
1994-04-22,245.32,246.61,245.32,246.55,2957100,246.55
1994-04-21,242.14,245.38,242.14,245.32,3787600,245.32
1994-04-20,245.62,246.37,241.95,242.14,3665400,242.14
1994-04-19,248.40,248.47,244.94,245.62,3232800,245.62
1994-04-18,250.15,250.97,248.22,248.40,2714500,248.40
1994-04-15,250.08,250.70,250.07,250.15,3095500,250.15
1994-04-14,249.62,250.26,248.44,250.08,2751300,250.08
1994-04-13,252.73,253.25,248.91,249.62,2780300,249.62
1994-04-12,254.74,254.75,252.50,252.73,2562500,252.73
1994-04-11,254.73,255.04,254.33,254.74,2431800,254.74
1994-04-08,255.95,256.01,254.01,254.68,2640900,254.68
1994-04-07,254.53,255.96,254.52,255.95,2892800,255.95
1994-04-06,253.96,254.94,253.26,254.53,3020000,254.53
1994-04-05,247.04,253.99,247.04,253.96,3668900,253.96
1994-04-04,251.06,251.06,244.92,247.04,3443900,247.04
1994-03-31,252.45,252.62,247.88,251.06,4035800,251.06
1994-03-30,257.04,257.04,251.82,252.45,3905200,252.45
1994-03-29,262.51,262.51,257.00,257.04,3016300,257.04
1994-03-28,266.45,266.48,261.54,262.51,2873600,262.51
1994-03-25,267.07,267.42,266.40,266.45,2496700,266.45
1994-03-24,270.20,270.20,266.36,267.07,3038000,267.07
1994-03-23,269.56,270.21,269.16,270.20,2846000,270.20
1994-03-22,268.99,269.63,268.83,269.56,2830900,269.56
1994-03-21,271.08,271.08,268.54,268.99,2473900,268.99
1994-03-18,269.79,271.08,268.53,271.08,4622400,271.08
1994-03-17,269.11,270.24,269.03,269.79,3039500,269.79
1994-03-16,266.86,269.12,266.86,269.11,3068200,269.11
1994-03-15,266.19,267.08,266.19,266.86,3292600,266.86
1994-03-14,265.49,266.39,265.49,266.19,2601600,266.19
1994-03-11,265.42,265.51,264.60,265.49,3032500,265.49
1994-03-10,266.44,266.66,264.97,265.42,3693700,265.42
1994-03-09,266.56,267.01,265.73,266.44,3098100,266.44
1994-03-08,266.69,267.08,266.23,266.56,2981100,266.56
1994-03-07,264.71,266.69,264.70,266.69,2855800,266.69
1994-03-04,263.15,264.79,263.15,264.71,3118500,264.71
1994-03-03,262.80,263.71,262.80,263.15,2919600,263.15
1994-03-02,264.34,264.34,259.48,262.80,3611300,262.80
1994-03-01,265.53,265.55,262.65,264.34,3044500,264.34
1994-02-28,263.00,265.53,263.00,265.53,2676100,265.53
1994-02-25,262.21,263.00,262.21,263.00,2736800,263.00
1994-02-24,264.92,264.92,261.91,262.21,3429400,262.21
1994-02-23,265.05,265.41,264.52,264.92,3099100,264.92
1994-02-22,264.05,265.05,263.61,265.05,2709000,265.05
1994-02-18,264.88,266.10,263.71,264.05,2932100,264.05
1994-02-17,265.96,266.67,264.68,264.88,3400300,264.88
1994-02-16,264.53,265.96,264.53,265.96,2954500,265.96
1994-02-15,263.19,264.63,263.16,264.53,3067900,264.53
1994-02-14,262.89,263.97,262.89,263.19,2631900,263.19
1994-02-11,264.14,264.14,262.44,262.89,2137400,262.89
1994-02-10,265.22,265.49,263.91,264.14,3272500,264.14
1994-02-09,263.39,265.22,263.39,265.22,3326700,265.22
1994-02-08,261.68,263.39,261.66,263.39,3181800,263.39
1994-02-07,261.67,261.69,258.81,261.68,3482700,261.68
1994-02-04,267.57,267.73,261.41,261.67,3783800,261.67
1994-02-03,267.62,267.75,266.59,267.57,3183500,267.57
1994-02-02,266.50,267.63,266.44,267.62,3289600,267.62
1994-02-01,266.52,266.62,265.54,266.50,3225100,266.50
1994-01-31,265.03,266.73,265.03,266.52,3228700,266.52
1994-01-28,263.66,265.03,263.66,265.03,3131400,265.03
1994-01-27,262.84,263.67,262.76,263.66,3465000,263.66
1994-01-26,262.05,262.84,261.80,262.84,3046600,262.84
1994-01-25,262.89,263.02,261.51,262.05,3261200,262.05
1994-01-24,263.80,264.08,262.88,262.89,2969000,262.89
1994-01-21,263.37,263.80,263.18,263.80,3462200,263.80
1994-01-20,262.57,263.41,262.50,263.37,3104500,263.37
1994-01-19,262.40,262.71,261.99,262.60,3113700,262.60
1994-01-18,261.96,262.42,261.94,262.40,3097300,262.40
1994-01-17,261.27,261.96,261.13,261.89,2339800,261.89
1994-01-14,260.64,261.68,260.64,261.27,3049100,261.27
1994-01-13,260.23,260.64,259.60,260.64,2779700,260.64
1994-01-12,259.63,260.29,259.22,260.23,3106900,260.23
1994-01-11,259.75,259.89,259.35,259.63,3054900,259.63
1994-01-10,259.19,259.92,258.95,259.75,3194900,259.75
1994-01-07,258.33,259.19,258.02,259.19,3249200,259.19
1994-01-06,258.02,258.58,257.96,258.33,3678800,258.33
1994-01-05,256.97,258.02,256.97,258.02,4000300,258.02
1994-01-04,256.53,257.09,256.53,256.97,3266000,256.97
1994-01-03,258.58,258.58,256.03,256.53,2701400,256.53
1993-12-31,256.19,258.59,255.93,258.59,1685900,258.59
1993-12-30,256.02,256.19,255.40,256.19,1958600,256.19
1993-12-29,253.74,256.02,253.57,256.01,2695700,256.01
1993-12-28,252.43,253.75,252.28,253.74,2009600,253.74
1993-12-27,251.32,252.43,251.29,252.43,1712000,252.43
1993-12-23,250.38,251.32,250.30,251.32,2272400,251.32
1993-12-22,250.50,250.50,249.59,250.38,2724400,250.38
1993-12-21,251.92,251.92,250.19,250.50,2733700,250.50
1993-12-20,252.25,252.27,251.48,251.92,2559000,251.92
1993-12-17,250.58,252.35,250.57,252.25,3637500,252.25
1993-12-16,249.84,250.76,249.83,250.58,2846200,250.58
1993-12-15,249.89,249.90,249.33,249.84,3317700,249.84
1993-12-14,252.23,252.23,249.82,249.89,2750500,249.89
1993-12-13,252.81,252.81,251.57,252.23,2565800,252.23
1993-12-10,253.40,253.43,252.18,252.81,2456200,252.81
1993-12-09,254.37,254.37,253.27,253.40,2875700,253.40
1993-12-08,254.03,254.37,253.75,254.37,3144600,254.37
1993-12-07,253.98,254.13,253.72,254.03,2856900,254.03
1993-12-06,253.86,254.11,253.31,253.98,2923700,253.98
1993-12-03,252.91,253.88,252.90,253.86,2687800,253.86
1993-12-02,252.61,253.11,252.32,252.91,2563700,252.91
1993-12-01,250.41,252.61,250.41,252.61,2938700,252.61
1993-11-30,250.14,250.42,249.32,250.41,2902500,250.41
1993-11-29,250.15,250.69,250.09,250.14,2727100,250.14
1993-11-26,249.82,250.17,249.72,250.15,902200,250.15
1993-11-24,248.12,249.83,248.12,249.82,2306300,249.82
1993-11-23,246.85,248.12,246.85,248.12,2615900,248.12
1993-11-22,250.99,250.99,246.66,246.85,2801300,246.85
1993-11-19,252.00,252.00,250.27,250.99,3029700,250.99
1993-11-18,253.73,253.93,251.84,252.00,3134800,252.00
1993-11-17,255.42,255.88,253.32,253.73,3195600,253.73
1993-11-16,256.48,256.50,254.77,255.42,3039800,255.42
1993-11-15,257.94,258.04,256.21,256.47,2510300,256.47
1993-11-12,257.53,257.95,257.52,257.94,3262400,257.94
1993-11-11,256.98,257.82,256.98,257.53,2871100,257.53
1993-11-10,255.78,257.01,255.70,256.98,2834500,256.98
1993-11-09,254.57,256.30,254.57,255.78,2782900,255.78
1993-11-08,253.11,254.60,253.11,254.57,2323400,254.57
1993-11-05,253.11,253.11,249.96,253.11,3369000,253.11
1993-11-04,257.11,257.11,253.09,253.11,3234300,253.11
1993-11-03,260.17,260.17,256.76,257.11,3421100,257.11
1993-11-02,259.51,260.17,258.43,260.17,3047800,260.17
1993-11-01,259.18,259.54,258.64,259.50,2560300,259.50
1993-10-29,256.82,259.18,256.80,259.18,2705700,259.18
1993-10-28,255.96,257.04,255.94,256.88,3012200,256.88
1993-10-27,254.82,255.97,254.69,255.96,2798300,255.96
1993-10-26,255.52,255.60,254.18,254.82,2845300,254.82
1993-10-25,255.79,256.26,255.07,255.52,2603100,255.52
1993-10-22,255.21,256.50,255.20,255.79,3014400,255.79
1993-10-21,255.02,255.21,254.44,255.21,2888200,255.21
1993-10-20,255.96,256.19,254.87,255.02,3056700,255.02
1993-10-19,259.57,259.58,255.83,255.95,3044000,255.95
1993-10-18,259.98,260.41,259.45,259.57,3295700,259.57
1993-10-15,259.03,260.13,259.03,259.98,3661100,259.98
1993-10-14,257.89,259.06,257.89,259.03,3538200,259.03
1993-10-13,256.50,257.89,256.50,257.89,2909300,257.89
1993-10-12,255.03,256.54,255.02,256.50,2639700,256.50
1993-10-11,254.39,255.04,254.24,255.03,1831900,255.03
1993-10-08,254.06,254.32,253.17,253.96,2435900,253.96
1993-10-07,254.35,254.54,253.76,254.06,2552100,254.06
1993-10-06,253.07,254.34,253.07,254.34,2770700,254.34
1993-10-05,253.54,254.22,252.74,253.07,2945700,253.07
1993-10-04,253.00,253.61,252.97,253.54,2293800,253.54
1993-10-01,252.95,253.01,252.30,253.00,2568700,253.00
1993-09-30,251.51,252.95,251.28,252.95,2827400,252.95
1993-09-29,250.69,251.51,250.69,251.51,2776900,251.51
1993-09-28,249.99,250.69,249.96,250.69,2433200,250.69
1993-09-27,248.74,249.99,248.73,249.99,2449200,249.99
1993-09-24,247.94,248.76,247.94,248.74,2482700,248.74
1993-09-23,246.48,247.96,246.48,247.94,2766600,247.94
1993-09-22,243.67,246.48,243.67,246.48,2889600,246.48
1993-09-21,245.84,246.05,243.07,243.67,3017400,243.67
1993-09-20,245.95,246.48,245.79,245.84,2280400,245.84
1993-09-17,245.68,245.99,244.96,245.95,3696000,245.95
1993-09-16,245.32,245.68,245.15,245.68,2297000,245.68
1993-09-15,244.46,245.32,243.51,245.32,2944100,245.32
1993-09-14,246.44,246.44,243.86,244.46,2586200,244.46
1993-09-13,246.56,246.88,246.23,246.44,2449700,246.44
1993-09-10,244.62,246.56,244.62,246.56,2699500,246.56
1993-09-09,243.00,244.64,242.91,244.62,2580700,244.62
1993-09-08,246.12,246.12,242.15,243.00,2831000,243.00
1993-09-07,248.67,248.73,245.99,246.12,2295000,246.12
1993-09-03,248.07,248.69,247.80,248.67,1971600,248.67
1993-09-02,247.11,248.07,247.11,248.07,2598700,248.07
1993-09-01,246.19,247.12,246.07,247.11,2450400,247.11
1993-08-31,244.82,246.17,244.82,246.17,2528300,246.17
1993-08-30,244.07,244.86,244.07,244.82,1941800,244.82
1993-08-27,243.80,244.08,243.69,244.08,1961400,244.08
1993-08-26,244.37,244.38,243.12,243.80,2478000,243.80
1993-08-25,244.16,244.84,243.92,244.37,3016400,244.37
1993-08-24,242.95,244.16,242.94,244.16,2707000,244.16
1993-08-23,242.95,243.01,242.31,242.95,2125000,242.95
1993-08-20,242.59,242.96,242.35,242.95,2768000,242.95
1993-08-19,242.83,242.88,242.30,242.59,2933300,242.59
1993-08-18,241.26,242.82,241.25,242.82,3129400,242.82
1993-08-17,240.18,241.27,240.18,241.25,2613200,241.25
1993-08-16,239.70,240.33,239.70,240.18,2291900,240.18
1993-08-13,239.49,239.74,239.30,239.70,2143700,239.70
1993-08-12,239.96,240.40,238.97,239.49,2785300,239.49
1993-08-11,239.63,239.96,239.50,239.96,2683300,239.96
1993-08-10,239.24,239.63,239.10,239.63,2555200,239.63
1993-08-09,238.72,239.37,238.71,239.23,2327500,239.23
1993-08-06,238.22,238.72,238.14,238.72,2211500,238.72
1993-08-05,238.52,238.65,238.05,238.22,2496500,238.22
1993-08-04,237.79,238.52,237.65,238.52,2300400,238.52
1993-08-03,237.16,237.82,237.14,237.79,2545400,237.79
